FORWARD_TEXT_FORMAT_1.0
STDEP =   284.0000
ENDEP =  2717.0000
RLEV  =     0.1250
CURVENAME =  RXO, CALI, RT, RI, AC, GR, DEN, CNL, SP
END
#DEPTH           RXO       CALI         RT         RI         AC         GR        DEN        CNL         SP
 615.8750       0.000     12.270     58.867    -25.028      4.211      7.943     10.409     87.601      0.224
 616.0000       0.000     12.287     61.223    -25.084      3.559      7.448      9.677     90.307      0.201
 616.1250       0.000     12.351     64.689    -25.164      2.663      6.747      8.661     92.590      0.184
 616.2500       0.000     12.464     68.129    -25.288      1.978      6.109      7.749     93.993      0.122
 616.3750       0.000     12.598     70.105    -25.466      1.607      5.716      7.210     94.396      0.045
 616.5000       0.000     12.686     70.369    -25.686      1.389      5.555      7.017     94.383     -0.086
 616.6250       0.000     12.688     69.457    -25.950      1.242      5.579      7.092     94.416     -0.193
 616.7500       0.000     12.612     68.527    -26.255      1.139      5.699      7.289     94.797     -0.327
 616.8750       0.000     12.529     68.799    -26.576      1.059      5.772      7.379     95.613     -0.415
 617.0000       0.000     12.512     69.843    -26.854      0.986      5.707      7.244     96.501     -0.457
 617.1250       0.000     12.575     70.655    -27.036      0.920      5.515      6.935     97.064     -0.428
 617.2500       0.000     12.673     70.360    -27.095      0.884      5.293      6.614     97.007     -0.390
 617.3750       0.000     12.727     68.389    -27.031      0.919      5.168      6.463     96.197     -0.329
 617.5000       0.000     12.696     65.604    -26.924      1.053      5.186      6.527     95.048     -0.219
 617.6250       0.000     12.581     63.075    -26.850      1.340      5.358      6.804     93.977     -0.157
 617.7500       0.000     12.417     61.485    -26.867      1.838      5.659      7.249     93.298     -0.076
 617.8750       0.000     12.251     60.948    -26.979      2.450      6.013      7.757     93.150     -0.018
 618.0000       0.000     12.124     61.001    -27.084      2.858      6.288      8.161     93.298      0.067
 618.1250       0.000     12.052     61.584    -27.088      2.970      6.393      8.340     93.525      0.046
 618.2500       0.000     12.044     62.741    -26.958      2.938      6.311      8.256     93.630      0.052
 618.3750       0.000     12.096     64.304    -26.735      2.883      6.113      7.987     93.452      0.063
 618.5000       0.000     12.178     65.510    -26.540      2.856      5.944      7.736     93.029      0.067
 618.6250       0.000     12.254     65.508    -26.441      2.870      5.886      7.634     92.416      0.141
 618.7500       0.000     12.292     63.969    -26.441      2.904      5.979      7.750     91.694      0.189
 618.8750       0.000     12.264     61.715    -26.483      2.910      6.242      8.124     91.133      0.215
 619.0000       0.000     12.201     60.224    -26.489      2.872      6.588      8.619     91.034      0.165
 619.1250       0.000     12.151     60.227    -26.418      2.826      6.885      9.025     91.531      0.197
 619.2500       0.000     12.167     61.641    -26.263      2.801      6.977      9.105     92.582      0.177
 619.3750       0.000     12.304     63.994    -26.041      2.766      6.738      8.709     94.031      0.129
 619.5000       0.000     12.553     66.722    -25.812      2.541      6.300      8.068     95.444      0.048
 619.6250       0.000     12.888     69.532    -25.622      1.996      5.812      7.396     96.481     -0.065
 619.7500       0.000     13.272     71.791    -25.505      1.384      5.395      6.841     96.993     -0.174
 619.8750       0.000     13.640     72.566    -25.486      0.985      5.128      6.492     96.986     -0.275
 620.0000       0.000     13.933     72.004    -25.537      0.742      4.990      6.309     96.709     -0.354
 620.1250       0.000     14.112     70.736    -25.618      0.607      4.965      6.274     96.300     -0.485
 620.2500       0.000     14.163     69.472    -25.668      0.549      5.031      6.361     95.838     -0.555
 620.3750       0.000     14.081     68.726    -25.606      0.561      5.157      6.537     95.268     -0.607
 620.5000       0.000     13.928     68.130    -25.436      0.631      5.293      6.725     94.529     -0.622
 620.6250       0.000     13.743     67.143    -25.223      0.750      5.421      6.890     93.610     -0.640
 620.7500       0.000     13.551     65.601    -25.073      0.874      5.553      7.044     92.512     -0.638
 620.8750       0.000     13.346     63.957    -25.106      0.936      5.728      7.266     91.278     -0.620
 621.0000       0.000     13.120     62.754    -25.311      0.970      5.967      7.616     90.153     -0.598
 621.1250       0.000     12.886     62.431    -25.640      1.076      6.256      8.082     89.411     -0.547
 621.2500       0.000     12.691     63.188    -26.019      1.348      6.525      8.540     89.277     -0.506
 621.3750       0.000     12.641     64.647    -26.348      1.913      6.615      8.703     89.901     -0.456
 621.5000       0.000     12.770     65.839    -26.552      2.535      6.467      8.477     90.942     -0.433
 621.6250       0.000     13.043     66.288    -26.592      2.626      6.145      7.985     92.033     -0.351
 621.7500       0.000     13.371     65.938    -26.486      2.224      5.789      7.468     92.814     -0.323
 621.8750       0.000     13.635     65.026    -26.317      1.845      5.544      7.139     92.944     -0.319
 622.0000       0.000     13.763     64.068    -26.193      1.616      5.448      7.026     92.503     -0.311
 622.1250       0.000     13.733     63.344    -26.146      1.512      5.503      7.108     91.731     -0.342
 622.2500       0.000     13.555     63.010    -26.158      1.505      5.677      7.332     91.031     -0.406
 622.3750       0.000     13.269     63.403    -26.182      1.600      5.898      7.608     90.921     -0.479
 622.5000       0.000     12.985     64.483    -26.187      1.804      6.053      7.799     91.510     -0.562
 622.6250       0.000     12.799     66.010    -26.167      2.152      6.067      7.804     92.641     -0.778
 622.7500       0.000     12.772     67.529    -26.128      2.629      5.933      7.605     93.957     -0.897
 622.8750       0.000     12.892     68.370    -26.063      3.010      5.724      7.301     95.038     -1.016
 623.0000       0.000     13.031     68.147    -25.968      3.049      5.542      7.049     95.732     -1.068
 623.1250       0.000     13.108     66.889    -25.856      2.844      5.423      6.911     96.102     -1.116
 623.2500       0.000     13.095     65.210    -25.753      2.668      5.363      6.881     96.342     -1.135
 623.3750       0.000     13.024     64.229    -25.727      2.641      5.324      6.886     96.628     -1.171
 623.5000       0.000     12.954     64.592    -25.816      2.676      5.259      6.830     96.933     -1.183
 623.6250       0.000     12.905     66.194    -26.021      2.707      5.158      6.699     97.092     -1.095
 623.7500       0.000     12.871     68.159    -26.290      2.715      5.051      6.545     96.899     -1.077
 623.8750       0.000     12.837     69.134    -26.527      2.776      4.989      6.461     96.109     -1.049
 624.0000       0.000     12.801     68.722    -26.663      2.967      5.005      6.489     94.847     -1.110
 624.1250       0.000     12.766     67.447    -26.673      3.280      5.115      6.644     93.335     -1.132
 624.2500       0.000     12.731     66.140    -26.564      3.617      5.322      6.916     91.915     -1.159
 624.3750       0.000     12.691     65.219    -26.356      3.815      5.629      7.310     91.172     -1.168
 624.5000       0.000     12.643     64.453    -26.117      3.881      5.989      7.776     91.420     -1.147
 624.6250       0.000     12.591     63.802    -25.905      3.857      6.311      8.206     92.799     -1.145
 624.7500       0.000     12.550     63.733    -25.761      3.801      6.444      8.392     95.204     -1.092
 624.8750       0.000     12.543     65.017    -25.710      3.757      6.204      8.059     98.307     -1.020
 625.0000       0.000     12.574     67.531    -25.724      3.689      5.698      7.342    101.345     -0.878
 625.1250       0.000     12.630     70.765    -25.772      3.538      5.104      6.500    103.752     -0.811
 625.2500       0.000     12.685     73.977    -25.825      3.288      4.585      5.774    105.171     -0.732
 625.3750       0.000     12.709     76.779    -25.858      2.974      4.248      5.328    105.317     -0.666
 625.5000       0.000     12.701     79.245    -25.868      2.694      4.076      5.125    104.503     -0.653
 625.6250       0.000     12.672     80.957    -25.859      2.519      4.049      5.129    102.999     -0.674
 625.7500       0.000     12.640     81.095    -25.842      2.478      4.143      5.288    101.087     -0.705
 625.8750       0.000     12.615     78.819    -25.835      2.587      4.330      5.555     98.988     -0.726
 626.0000       0.000     12.597     75.253    -25.842      2.815      4.560      5.870     96.992     -0.787
 626.1250       0.000     12.581     71.786    -25.867      3.128      4.810      6.215     95.314     -0.769
 626.2500       0.000     12.565     69.507    -25.921      3.466      5.057      6.571     94.035     -0.753
 626.3750       0.000     12.550     68.688    -26.020      3.767      5.281      6.903     93.073     -0.706
 626.5000       0.000     12.538     68.168    -26.142      4.039      5.485      7.202     92.169     -0.628
 626.6250       0.000     12.528     67.370    -26.241      4.291      5.691      7.492     91.215     -0.483
 626.7500       0.000     12.516     66.365    -26.270      4.507      5.915      7.809     91.020     -0.344
 626.8750       0.000     12.498     65.667    -26.194      4.705      6.162      8.181     90.083     -0.201
 627.0000       0.000     12.472     65.363    -26.064      4.901      6.393      8.550     89.399     -0.042
 627.1250       0.000     12.443     65.107    -25.946      5.029      6.560      8.818     89.269      0.057
 627.2500       0.000     12.437     65.045    -25.925      5.047      6.588      8.861     89.554      0.177
 627.3750       0.000     12.409     64.480    -25.904      4.455      6.621      8.886     89.986      0.270
