FORWARD_TEXT_FORMAT_1.0
STDEP =   333.5000
ENDEP =  2716.8501
RLEV  =     0.1250
CURVENAME =  SP, R2M, R025, CNL, DEN, GR, RT, RI, RXO, AC, C1, C2, BZSP, RA2
END
#DEPTH            SP        R2M       R025        CNL        DEN         GR         RT         RI        RXO         AC         C1         C2       BZSP        RA2
2665.5000     -31.658     20.395      6.681     20.156      2.439     85.417     14.198     11.704     15.193     73.847      8.559      8.662    -31.658     20.395
2665.6250     -31.711     20.736      6.634     19.599      2.424     80.202     13.687     11.365     14.150     74.729      8.557      8.592    -31.711     20.736
2665.7500     -31.753     20.997      6.593     19.220      2.410     76.692     13.157     10.999     13.457     75.535      8.556      8.509    -31.753     20.997
2665.8750     -31.777     21.081      6.561     19.218      2.394     74.543     12.716     10.684     12.450     76.208      8.554      8.445    -31.777     21.081
2666.0000     -31.781     20.931      6.530     19.668      2.375     72.329     12.473     10.509     11.178     76.729      8.554      8.406    -31.781     20.931
2666.1250     -31.757     20.745      6.594     20.269      2.358     66.261     12.432     10.500     10.716     76.990      8.554      8.466    -31.757     20.745
2666.2500     -31.717     20.471      6.620     20.539      2.345     63.079     12.478     10.567     10.628     76.903      8.556      8.512    -31.717     20.471
2666.3750     -31.666     20.248      6.585     20.427      2.338     61.357     12.593     10.695     10.627     76.479      8.555      8.526    -31.666     20.248
2666.5000     -31.609     20.131      6.519     20.089      2.338     61.143     12.711     10.823     10.534     75.743      8.555      8.520    -31.609     20.131
2666.6250     -31.552     20.111      6.459     19.757      2.345     61.947     12.757     10.889     10.326     74.741      8.557      8.511    -31.552     20.111
2666.7500     -31.500     20.140      6.399     19.595      2.360     60.717     12.691     10.864     10.177     73.549      8.558      8.490    -31.500     20.140
2666.8750     -31.461     20.224      6.354     19.487      2.387     66.867     12.444     10.688     10.210     72.663      8.554      8.487    -31.461     20.224
2667.0000     -31.437     20.247      6.308     19.394      2.417     73.477     12.167     10.488     10.406     72.306      8.554      8.493    -31.437     20.247
2667.1250     -31.429     20.179      6.318     19.432      2.437     78.676     11.937     10.317     10.798     72.399      8.555      8.495    -31.429     20.179
2667.2500     -31.442     20.058      6.346     19.704      2.443     81.350     11.817     10.229     11.329     72.924      8.557      8.494    -31.442     20.058
2667.3750     -31.477     19.943      6.354     20.228      2.434     80.595     11.845     10.262     11.895     73.795      8.556      8.494    -31.477     19.943
2667.5000     -31.536     19.871      6.392     20.868      2.417     75.183     12.010     10.411     12.396     74.750      8.554      8.490    -31.536     19.871
2667.6250     -31.627     19.754      6.460     21.240      2.395     73.707     12.173     10.587     12.309     75.583      8.557      8.480    -31.627     19.754
2667.7500     -31.742     19.747      6.606     21.129      2.378     70.722     12.452     10.871     12.265     75.736      8.557      8.438    -31.742     19.747
2667.8750     -31.879     19.814      6.781     20.539      2.373     70.705     13.049     11.419     12.279     75.448      8.559      8.386    -31.879     19.814
2668.0000     -32.035     19.917      6.978     19.593      2.380     70.919     14.088     12.306     12.496     74.826      8.558      8.270    -32.035     19.917
2668.1250     -32.203     20.065      7.196     18.549      2.397     68.491     15.587     13.535     13.993     74.056      8.554      8.116    -32.203     20.065
2668.2500     -32.379     20.350      7.404     17.820      2.420     67.507     17.434     15.037     19.583     73.604      8.557      8.189    -32.379     20.350
2668.3750     -32.554     20.763      7.589     18.166      2.443     62.833     18.512     15.978     28.496     73.483      8.554      8.240    -32.554     20.763
2668.5000     -32.718     21.216      7.724     18.954      2.452     61.570     18.384     15.972     25.985     73.931      8.557      8.250    -32.718     21.216
2668.6250     -32.866     21.602      7.812     19.519      2.447     61.406     17.541     15.349     19.845     74.354      8.558      8.160    -32.866     21.602
2668.7500     -32.995     21.933      7.879     19.485      2.430     63.177     16.858     14.799     15.385     74.125      8.556      8.054    -32.995     21.933
2668.8750     -33.103     22.245      7.955     18.818      2.409     67.458     17.149     14.996     14.571     73.017      8.554      8.046    -33.103     22.245
2669.0000     -33.186     22.514      8.050     17.876      2.395     71.148     18.734     16.231     15.167     71.646      8.554      8.167    -33.186     22.514
2669.1250     -33.240     22.810      8.171     17.513      2.421     73.608     21.370     18.335     21.580     70.344      8.556      8.496    -33.240     22.810
2669.2500     -33.276     23.277      8.296     17.950      2.468     78.430     23.573     20.138     34.454     69.551      8.557      8.591    -33.276     23.277
2669.3750     -33.297     23.969      8.418     18.922      2.504     81.382     24.825     21.229     39.171     68.806      8.557      8.605    -33.297     23.969
2669.5000     -33.306     24.795      8.523     19.873      2.513     80.005     25.192     21.642     32.030     67.736      8.552      8.607    -33.306     24.795
2669.6250     -33.306     25.610      8.602     20.217      2.503     75.724     24.968     21.576     18.954     66.303      8.545      8.608    -33.306     25.610
2669.7500     -33.302     26.314      8.653     19.612      2.503     75.970     24.319     21.117     14.206     65.042      8.558      8.603    -33.302     26.314
2669.8750     -33.299     27.130      8.634     18.616      2.522     81.300     22.964     20.017     12.056     64.608      8.557      8.605    -33.299     27.130
2670.0000     -33.296     27.994      8.565     18.363      2.532     89.648     21.415     18.723     10.883     65.854      8.557      8.605    -33.296     27.994
2670.1250     -33.295     28.805      8.459     18.805      2.520     92.650     19.619     17.246     10.769     68.281      8.559      8.604    -33.295     28.805
2670.2500     -33.296     29.515      8.297     19.540      2.486     88.271     17.605     15.613     11.324     71.069      8.560      8.592    -33.296     29.515
2670.3750     -33.297     30.118      8.080     20.109      2.440     78.972     15.569     13.964     11.824     73.382      8.559      8.570    -33.297     30.118
2670.5000     -33.298     30.632      7.888     20.275      2.398     69.869     13.953     12.633     11.348     74.667      8.561      8.562    -33.298     30.632
2670.6250     -33.294     30.750      7.669     19.993      2.377     63.801     13.036     11.829     11.011     74.788      8.555      8.450    -33.294     30.750
2670.7500     -33.288     30.478      7.497     19.601      2.369     61.209     12.709     11.541     11.083     74.507      8.551      8.418    -33.288     30.478
2670.8750     -33.279     30.061      7.347     19.222      2.370     62.291     12.741     11.574     11.397     74.073      8.549      8.414    -33.279     30.061
2671.0000     -33.268     29.584      7.245     18.935      2.377     63.210     12.939     11.761     11.732     73.674      8.550      8.415    -33.268     29.584
2671.1250     -33.254     29.110      7.192     18.765      2.389     62.193     13.171     11.984     11.945     73.399      8.553      8.418    -33.254     29.110
2671.2500     -33.237     28.826      7.090     18.667      2.401     65.637     13.400     12.212     12.109     73.208      8.550      8.421    -33.237     28.826
2671.3750     -33.218     28.518      7.036     18.663      2.407     64.653     13.670     12.468     12.131     73.052      8.550      8.418    -33.218     28.518
2671.5000     -33.193     28.227      7.045     18.722      2.402     64.719     13.978     12.751     12.188     72.868      8.549      8.441    -33.193     28.227
2671.6250     -33.161     27.891      7.080     18.741      2.387     63.964     14.301     13.046     12.488     72.517      8.549      8.455    -33.161     27.891
2671.7500     -33.124     27.606      7.122     18.511      2.375     63.472     14.599     13.321     13.059     72.028      8.550      8.457    -33.124     27.606
2671.8750     -33.082     27.416      7.171     17.901      2.375     64.768     14.855     13.559     13.666     71.458      8.551      8.456    -33.082     27.416
2672.0000     -33.039     27.116      7.259     17.033      2.393     67.310     15.117     13.788     13.708     70.764      8.554      8.453    -33.039     27.116
2672.1250     -32.996     26.911      7.300     16.638      2.425     71.082     15.250     13.879     13.680     70.631      8.554      8.455    -32.996     26.911
2672.2500     -32.960     26.765      7.263     16.846      2.458     74.789     15.225     13.818     13.390     71.021      8.556      8.454    -32.960     26.765
2672.3750     -32.934     26.667      7.187     17.797      2.481     76.856     14.932     13.525     12.894     71.948      8.557      8.455    -32.934     26.667
2672.5000     -32.920     26.532      7.120     19.547      2.487     75.937     14.357     13.002     12.477     73.243      8.556      8.456    -32.920     26.532
2672.6250     -32.918     26.288      7.075     21.904      2.476     71.591     13.574     12.318     12.315     74.625      8.554      8.453    -32.918     26.288
2672.7500     -32.930     25.960      6.993     24.270      2.462     64.949     12.743     11.603     12.137     75.771      8.558      8.453    -32.930     25.960
2672.8750     -32.960     25.628      6.884     25.148      2.459     60.766     12.134     11.071     11.080     76.587      8.554      8.453    -32.960     25.628
2673.0000     -33.001     25.286      6.818     24.926      2.452     57.765     11.801     10.772     10.927     77.000      8.554      8.453    -33.001     25.286
2673.1250     -33.050     24.879      6.782     24.211      2.439     57.273     11.752     10.726     11.271     77.125      8.557      8.453    -33.050     24.879
2673.2500     -33.106     24.490      6.737     23.472      2.420     58.257     11.871     10.831     11.498     76.951      8.559      8.442    -33.106     24.490
2673.3750     -33.167     24.212      6.664     22.946      2.399     59.290     12.033     10.979     11.268     76.455      8.556      8.418    -33.167     24.212
2673.5000     -33.232     24.015      6.629     22.554      2.385     60.520     12.230     11.164     10.990     75.708      8.554      8.410    -33.232     24.015
2673.6250     -33.296     23.705      6.692     21.863      2.396     59.536     12.264     11.213     10.927     74.580      8.584      8.410    -33.296     23.705
2673.7500     -33.355     23.464      6.704     21.057      2.425     61.504     12.328     11.280     10.900     73.326      8.590      8.405    -33.355     23.464
2673.8750     -33.410     23.239      6.745     20.159      2.454     65.982     12.464     11.397     11.065     72.281      8.587      8.375    -33.410     23.239
2674.0000     -33.459     22.977      6.824     19.457      2.470     71.771     12.696     11.588     11.410     71.868      8.586      8.346    -33.459     22.977
2674.1250     -33.500     22.695      6.911     19.392      2.471     77.151     13.042     11.867     11.802     72.325      8.589      8.363    -33.500     22.695
2674.2500     -33.530     22.535      6.967     20.439      2.468     80.103     13.527     12.246     12.032     73.431      8.586      8.457    -33.530     22.535
2674.3750     -33.544     22.734      7.008     22.226      2.462     82.317     14.012     12.591     11.642     74.542      8.586      8.445    -33.544     22.734
2674.5000     -33.543     23.000      7.053     23.278      2.445     87.418     14.420     12.845     10.955     75.194      8.588      8.429    -33.543     23.000
2674.6250     -33.525     23.321      7.046     23.355      2.426     89.599     14.672     12.975     11.346     75.340      8.590      8.481    -33.525     23.321
2674.7500     -33.490     23.583      7.009     22.939      2.420     88.566     14.591     12.878     12.404     75.188      8.591      8.549    -33.490     23.583
2674.8750     -33.435     23.697      6.978     22.851      2.441     85.221     14.085     12.497     13.285     75.010      8.593      8.566    -33.435     23.697
2675.0000     -33.364     23.718      6.941     23.858      2.486     77.348     13.329     11.952     14.062     74.958      8.590      8.566    -33.364     23.718
2675.1250     -33.269     23.451      6.872     25.173      2.530     72.182     12.374     11.265     13.287     75.219      8.590      8.563    -33.269     23.451
2675.2500     -33.158     22.978      6.805     25.038      2.549     67.802     11.537     10.645     11.892     75.465      8.590      8.562    -33.158     22.978
2675.3750     -33.029     22.409      6.737     23.573      2.538     64.014     10.940     10.194     10.835     75.469      8.512      8.522    -33.029     22.409
2675.5000     -32.882     21.905      6.653     21.741      2.505     61.701     10.595      9.941     10.211     75.278      8.400      8.475    -32.882     21.905
2675.6250     -32.717     21.549      6.561     20.682      2.462     62.291     10.470      9.874      9.887     75.066      8.319      8.455    -32.717     21.549
2675.7500     -32.530     21.222      6.532     21.047      2.432     67.212     10.532      9.965     10.139     74.979      8.259      8.424    -32.530     21.222
2675.8750     -32.314     20.860      6.525     21.985      2.424     69.016     10.686     10.123     10.393     75.153      8.355      8.416    -32.314     20.860
2676.0000     -32.073     20.545      6.548     22.304      2.418     73.706     10.807     10.247     10.916     75.132      8.451      8.414    -32.073     20.545
2676.1250     -31.804     20.341      6.630     21.956      2.413     73.510     10.947     10.397     11.543     74.594      8.491      8.413    -31.804     20.341
2676.2500     -31.506     20.214      6.760     21.013      2.416     70.820     11.206     10.669     11.947     73.250      8.493      8.426    -31.506     20.214
2676.3750     -31.176     20.145      6.904     19.657      2.431     69.180     11.762     11.219     11.956     70.983      8.492      8.450    -31.176     20.145
2676.5000     -30.819     20.237      7.027     18.156      2.457     64.260     12.911     12.286     11.868     67.979      8.491      8.453    -30.819     20.237
2676.6250     -30.426     20.523      7.232     17.790      2.490     69.180     15.125     14.218     21.338     64.517      8.426      8.450    -30.426     20.523
2676.7500     -30.007     21.038      7.449     18.758      2.526     72.591     17.857     16.579     30.713     63.297      8.416      8.452    -30.007     21.038
2676.8750     -29.568     21.670      7.622     20.203      2.551     75.871     20.178     18.585     27.638     63.668      8.454      8.468    -29.568     21.670
2677.0000     -29.118     22.341      7.757     21.216      2.552     76.823     20.807     19.179     18.106     65.244      8.526      8.502    -29.118     22.341
2677.1250     -28.665     22.973      7.858     21.250      2.525     74.691     19.205     17.919     12.315     67.295      8.591      8.479    -28.665     22.973
2677.2500     -28.216     23.439      7.867     20.526      2.481     75.183     16.673     15.845     10.521     68.146      8.561      8.174    -28.216     23.439
2677.3750     -27.791     23.706      7.804     20.023      2.460     78.135     14.887     14.364     10.849     68.476      8.504      8.026    -27.791     23.706
2677.5000     -27.402     23.737      7.760     19.942      2.467     82.924     14.087     13.748     11.982     68.736      8.493      8.043    -27.402     23.737
2677.6250     -27.054     23.667      7.697     20.185      2.488     86.942     13.953     13.764     13.221     68.944      8.495      8.104    -27.054     23.667
2677.7500     -26.757     23.595      7.613     20.672      2.511     90.239     14.090     14.067     14.133     69.146      8.496      8.261    -26.757     23.595
2677.8750     -26.515     23.568      7.538     21.290      2.523     92.847     14.128     14.314     14.550     69.424      8.497      8.517    -26.515     23.568
2678.0000     -26.334     23.549      7.538     21.834      2.515     92.109     13.813     14.264     14.562     69.910      8.503      8.602    -26.334     23.549
2678.1250     -26.233     23.699      7.440     21.972      2.480     93.093     13.099     13.794     14.446     70.558      8.494      8.596    -26.233     23.699
2678.2500     -26.197     24.109      7.268     21.618      2.437     88.566     12.345     13.224     13.916     70.826      8.489      8.574    -26.197     24.109
2678.3750     -26.225     24.508      7.185     20.759      2.404     83.400     11.657     12.659     12.729     70.979      8.475      8.549    -26.225     24.508
2678.5000     -26.315     24.827      7.143     19.633      2.392     81.284     11.107     12.175     11.523     71.042      8.460      8.461    -26.315     24.827
2678.6250     -26.462     25.146      7.050     18.598      2.401     83.646     10.733     11.819     10.978     71.090      8.453      8.300    -26.462     25.146
2678.7500     -26.662     25.631      6.936     17.990      2.417     88.566     10.540     11.603     10.975     71.542      8.453      8.221    -26.662     25.631
2678.8750     -26.908     26.222      7.015     19.094      2.428     90.780     10.438     11.461     11.155     73.781      8.451      8.187    -26.908     26.222
2679.0000     -27.170     26.822      7.156     22.726      2.426     86.828     10.590     11.552     11.603     80.034      8.450      8.184    -27.170     26.822
2679.1250     -27.431     27.661      7.278     28.357      2.363     80.792     11.179     12.136     11.850     89.749      8.453      8.236    -27.431     27.661
2679.2500     -27.675     28.655      7.468     34.542      2.193     72.821     12.514     13.506     12.865    101.659      8.466      8.301    -27.675     28.655
2679.3750     -27.885     29.454      7.849     39.649      1.914     62.259     14.945     15.987     14.659    113.743      8.499      8.334    -27.885     29.454
2679.5000     -28.044     29.491      8.447     42.587      1.606     50.778     18.776     19.929     13.888    123.187      8.566      8.354    -28.044     29.491
2679.6250     -28.128     29.724      9.038     44.561      1.422     42.414     26.067     27.742      7.078    127.666      8.708      8.467    -28.128     29.724
2679.7500     -28.150     30.336      9.677     47.251      1.325     35.623     38.072     41.500      4.495    129.049      8.883      8.697    -28.150     30.336
2679.8750     -28.109     30.570     10.315     49.863      1.281     30.998     53.204     60.919      3.241    127.761      8.760      8.755    -28.109     30.570
2680.0000     -28.010     30.317     10.915     51.237      1.276     27.160     61.998     74.667      2.328    125.417      8.555      8.716    -28.010     30.317
2680.1250     -27.858     29.869     11.433     50.732      1.306     24.700     58.513     74.059      1.744    123.712      8.563      8.868    -27.858     29.869
2680.2500     -27.661     29.678     11.802     49.109      1.372     30.112     51.740     66.772      1.511    123.313      8.679      9.566    -27.661     29.678
2680.3750     -27.415     29.917     11.954     48.302      1.441     36.263     49.103     63.989      1.588    123.330      8.679      9.837    -27.415     29.917
2680.5000     -27.142     30.363     12.005     48.647      1.461     38.083     51.657     67.364      1.894    124.680      8.704     10.640    -27.142     30.363
2680.6250     -26.848     31.013     12.022     49.492      1.424     34.689     61.016     78.681      2.105    125.750      8.743     11.190    -26.848     31.013
2680.7500     -26.540     32.327     11.981     50.367      1.356     28.997     79.464     99.179      2.180    125.049      8.774     10.516    -26.540     32.327
2680.8750     -26.228     35.041     11.795     50.888      1.301     25.733    100.234    118.523      2.752    121.223      8.794      8.834    -26.228     35.041
2681.0000     -25.919     39.993     11.343     50.648      1.301     29.423     97.789    103.769      5.515    113.063      8.848      8.928    -25.919     39.993
2681.1250     -25.627     44.799     10.907     47.891      1.430     43.446     57.888     59.537      6.959    100.389      8.869      8.819    -25.627     44.799
2681.2500     -25.358     49.234     10.349     43.779      1.692     64.816     34.374     34.884      5.158     88.313      8.745      8.678    -25.358     49.234
2681.3750     -25.114     54.000      9.661     39.573      2.027     87.089     21.825     22.289      4.914     78.927      8.698      8.617    -25.114     54.000
2681.5000     -24.900     58.346      8.891     36.636      2.335    106.082     15.592     16.198      6.684     73.042      8.727      8.616    -24.900     58.346
2681.6250     -24.719     60.957      8.130     35.704      2.528    119.154     12.359     13.073      8.871     70.663      8.753      8.616    -24.719     60.957
2681.7500     -24.568     60.845      7.482     36.165      2.589    124.484     10.715     11.428     10.133     71.479      8.762      8.613    -24.568     60.845
2681.8750     -24.455     59.348      6.921     36.387      2.604    124.731      9.999     10.710     10.810     72.000      8.792      8.615    -24.455     59.348
2682.0000     -24.367     56.689      6.498     36.055      2.624    122.221      9.759     10.519     10.961     72.687      8.800      8.618    -24.367     56.689
2682.1250     -24.305     52.959      6.181     34.915      2.641    117.891      9.811     10.649     10.978     72.604      8.820      8.620    -24.305     52.959
2682.2500     -24.265     48.861      5.962     33.176      2.649    112.578     10.093     11.004     11.320     71.910      8.881      8.619    -24.265     48.861
2682.3750     -24.246     45.119      5.852     31.187      2.646    107.018     10.599     11.549     12.192     71.004      8.942      8.611    -24.246     45.119
2682.5000     -24.244     41.874      5.887     29.124      2.640    101.851     11.323     12.265     13.219     69.667      8.815      8.586    -24.244     41.874
2682.6250     -24.260     39.244      5.957     27.759      2.644     93.979     12.121     12.981     13.714     69.354      8.597      8.542    -24.260     39.244
2682.7500     -24.288     37.259      6.105     27.374      2.641     91.289     12.746     13.463     14.003     69.375      8.522      8.473    -24.288     37.259
2682.8750     -24.324     35.625      6.304     27.786      2.621     92.207     13.072     13.606     14.176     69.531      8.553      8.459    -24.324     35.625
2683.0000     -24.364     34.147      6.515     28.728      2.601     94.962     13.142     13.471     14.059     69.597      8.601      8.492    -24.364     34.147
2683.1250     -24.407     32.732      6.700     29.735      2.604     98.292     13.109     13.226     13.570     69.372      8.605      8.532    -24.407     32.732
2683.2500     -24.451     31.389      6.840     30.014      2.649    102.146     13.181     13.087     13.077     68.729      8.611      8.562    -24.451     31.389
2683.3750     -24.494     29.921      6.980     28.600      2.691     99.358     13.649     13.313     13.183     67.896      8.611      8.559    -24.494     29.921
2683.5000     -24.535     28.483      7.139     26.307      2.695     94.471     14.490     13.871     14.311     67.090      8.604      8.563    -24.535     28.483
2683.6250     -24.575     27.311      7.279     23.966      2.679     86.136     15.659     14.717     16.121     66.510      8.596      8.566    -24.575     27.311
2683.7500     -24.616     26.426      7.418     22.211      2.659     76.259     17.002     15.725     17.697     66.146      8.591      8.566    -24.616     26.426
2683.8750     -24.661     25.774      7.577     21.351      2.648     67.812     18.300     16.716     18.365     65.920      8.590      8.565    -24.661     25.774
2684.0000     -24.711     25.384      7.740     21.233      2.646     62.646     19.310     17.486     18.498     65.833      8.590      8.562    -24.711     25.384
2684.1250     -24.770     25.299      7.924     21.572      2.645     59.890     19.855     17.872     18.333     65.747      8.593      8.568    -24.770     25.299
2684.2500     -24.835     25.390      8.020     21.868      2.647     62.606     20.189     18.072     17.839     65.646      8.592      8.566    -24.835     25.390
2684.3750     -24.904     25.511      8.102     21.785      2.648     66.897     20.469     18.222     17.448     65.573      8.593      8.565    -24.904     25.511
2684.5000     -24.975     25.704      8.198     21.316      2.643     70.439     20.782     18.398     17.241     65.514      8.592      8.564    -24.975     25.704
2684.6250     -25.041     26.067      8.301     20.731      2.631     71.542     21.127     18.611     17.183     65.465      8.590      8.563    -25.041     26.067
2684.7500     -25.101     26.628      8.388     20.527      2.618     68.196     21.410     18.801     17.354     65.500      8.590      8.566    -25.101     26.628
2684.8750     -25.145     27.145      8.421     21.294      2.618     69.918     21.561     18.899     17.283     65.535      8.586      8.567    -25.145     27.145
2685.0000     -25.175     27.699      8.478     22.079      2.625     75.183     21.608     18.910     16.481     65.597      8.586      8.576    -25.175     27.699
2685.1250     -25.189     28.422      8.513     22.249      2.627     78.529     21.638     18.902     15.600     65.667      8.586      8.595    -25.189     28.422
2685.2500     -25.187     29.223      8.514     21.544      2.619     78.922     21.718     18.938     15.046     65.743      8.585      8.591    -25.187     29.223
2685.3750     -25.169     29.925      8.501     20.096      2.603     76.512     21.875     19.046     14.976     65.799      8.582      8.552    -25.169     29.925
2685.5000     -25.135     30.411      8.522     18.443      2.590     69.377     22.065     19.184     15.303     65.729      8.580      8.538    -25.135     30.411
2685.6250     -25.087     31.064      8.545     17.499      2.589     67.901     22.109     19.216     15.755     65.816      8.579      8.534    -25.087     31.064
2685.7500     -25.027     31.682      8.505     17.157      2.596     63.669     21.998     19.126     15.204     65.903      8.584      8.552    -25.027     31.682
2685.8750     -24.960     32.187      8.487     17.293      2.604     59.782     21.800     18.990     14.634     66.021      8.586      8.562    -24.960     32.187
2686.0000     -24.890     32.571      8.500     17.740      2.610     57.568     21.611     18.889     14.559     66.097      8.585      8.562    -24.890     32.571
2686.1250     -24.822     32.910      8.512     18.340      2.612     57.292     21.503     18.880     15.101     66.080      8.581      8.571    -24.822     32.910
2686.2500     -24.760     33.381      8.494     18.996      2.613     58.867     21.470     18.958     16.078     66.062      8.572      8.616    -24.760     33.381
2686.3750     -24.712     33.736      8.434     19.471      2.622     66.493     21.551     19.122     17.724     66.149      8.569      8.613    -24.712     33.736
2686.5000     -24.680     34.083      8.423     19.718      2.633     70.577     21.559     19.232     19.862     66.194      8.563      8.613    -24.680     34.083
2686.6250     -24.663     34.443      8.408     19.911      2.636     74.012     21.517     19.297     21.606     66.167      8.560      8.613    -24.663     34.443
2686.7500     -24.661     34.865      8.372     20.216      2.630     74.612     21.406     19.309     22.551     66.056      8.557      8.613    -24.661     34.865
2686.8750     -24.672     35.339      8.324     20.680      2.618     71.601     21.233     19.268     22.730     65.875      8.551      8.590    -24.672     35.339
2687.0000     -24.693     35.706      8.286     21.109      2.614     72.093     21.087     19.225     22.571     65.667      8.539      8.479    -24.693     35.706
2687.1250     -24.719     36.041      8.315     21.138      2.621     73.077     21.030     19.230     21.758     65.580      8.530      8.397    -24.719     36.041
2687.2500     -24.746     36.280      8.303     20.791      2.622     75.399     21.036     19.277     21.254     65.563      8.531      8.442    -24.746     36.280
2687.3750     -24.770     36.435      8.293     20.175      2.617     76.905     21.025     19.306     21.152     65.708      8.536      8.543    -24.770     36.435
2687.5000     -24.787     36.499      8.283     19.423      2.612     76.364     20.906     19.233     21.170     65.988      8.538      8.613    -24.787     36.499
2687.6250     -24.798     36.473      8.265     18.697      2.612     73.461     20.607     18.992     20.849     66.337      8.536      8.614    -24.798     36.473
2687.7500     -24.803     36.384      8.266     18.200      2.610     68.786     20.113     18.579     19.752     66.736      8.539      8.620    -24.803     36.384
2687.8750     -24.798     36.371      8.226     18.154      2.600     65.588     19.544     18.080     18.437     66.927      8.539      8.618    -24.798     36.371
2688.0000     -24.785     36.379      8.214     18.349      2.594     65.342     19.111     17.699     17.875     66.919      8.539      8.619    -24.785     36.379
2688.1250     -24.768     36.415      8.179     18.754      2.591     67.103     18.856     17.464     17.907     66.781      8.550      8.578    -24.768     36.415
2688.2500     -24.749     36.418      8.139     19.323      2.592     70.308     18.796     17.397     18.392     66.576      8.561      8.533    -24.749     36.418
2688.3750     -24.728     36.354      8.114     19.996      2.597     74.248     18.901     17.476     19.062     66.351      8.562      8.527    -24.728     36.354
2688.5000     -24.705     36.317      8.068     20.701      2.606     77.544     19.060     17.610     19.383     66.125      8.570      8.535    -24.705     36.317
2688.6250     -24.685     36.201      8.040     21.159      2.616     85.269     19.217     17.752     19.261     65.917      8.580      8.546    -24.685     36.201
2688.7500     -24.671     36.073      8.002     21.396      2.627     85.109     19.330     17.866     18.766     65.819      8.645      8.625    -24.671     36.073
2688.8750     -24.662     35.903      7.991     21.443      2.637     80.654     19.438     17.974     18.773     65.813      8.676      8.671    -24.662     35.903
2689.0000     -24.660     35.782      7.995     21.241      2.646     74.042     19.580     18.102     19.419     65.910      8.677      8.679    -24.660     35.782
2689.1250     -24.665     35.777      7.990     20.724      2.650     67.182     19.735     18.231     20.274     66.146      8.679      8.669    -24.665     35.777
2689.2500     -24.676     35.791      7.976     19.907      2.643     63.000     19.761     18.231     20.518     66.562      8.678      8.605    -24.676     35.791
2689.3750     -24.696     35.836      7.964     18.854      2.620     63.246     19.433     17.912     20.088     67.274      8.667      8.479    -24.696     35.836
2689.5000     -24.718     35.873      7.957     17.918      2.595     59.871     18.681     17.223     18.859     67.986      8.667      8.453    -24.718     35.873
2689.6250     -24.741     35.747      7.922     17.243      2.574     58.955     17.773     16.384     17.016     68.469      8.665      8.453    -24.741     35.747
2689.7500     -24.764     35.395      7.884     16.847      2.561     59.359     16.933     15.597     15.266     68.708      8.661      8.454    -24.764     35.395
2689.8750     -24.786     34.857      7.865     16.701      2.557     59.457     16.329     15.017     14.440     68.795      8.675      8.492    -24.786     34.857
2690.0000     -24.805     34.267      7.818     16.803      2.561     63.885     16.047     14.720     15.091     68.813      8.740      8.671    -24.805     34.267
2690.1250     -24.817     33.555      7.763     17.199      2.570     65.755     16.000     14.643     15.977     68.708      8.749      8.662    -24.817     33.555
2690.2500     -24.824     32.942      7.732     17.862      2.574     69.081     16.119     14.722     15.886     68.313      8.737      8.648    -24.824     32.942
2690.3750     -24.826     32.533      7.707     18.677      2.572     70.115     16.393     14.943     15.469     67.708      8.660      8.589    -24.826     32.533
2690.5000     -24.823     32.371      7.686     19.581      2.570     71.542     16.831     15.310     16.001     67.035      8.540      8.463    -24.823     32.371
2690.6250     -24.814     32.428      7.680     20.474      2.573     75.921     17.433     15.817     18.100     66.444      8.468      8.320    -24.814     32.428
2690.7500     -24.800     32.603      7.709     21.128      2.581     79.119     18.166     16.429     20.442     66.063      8.597      8.327    -24.800     32.603
2690.8750     -24.779     32.894      7.760     20.970      2.585     80.497     18.966     17.095     20.785     66.080      8.633      8.323    -24.779     32.894
2691.0000     -24.753     33.057      7.774     20.332      2.582     78.804     19.556     17.587     20.499     66.403      8.630      8.300    -24.753     33.057
2691.1250     -24.720     33.220      7.807     19.625      2.574     75.606     19.759     17.738     20.103     66.937      8.618      8.288    -24.720     33.220
2691.2500     -24.678     33.389      7.840     19.167      2.563     74.120     19.530     17.501     19.575     67.549      8.612      8.285    -24.678     33.389
2691.3750     -24.628     33.475      7.835     19.075      2.554     75.193     18.964     16.958     18.610     68.118      8.614      8.283    -24.628     33.475
2691.5000     -24.573     33.331      7.798     19.157      2.550     73.274     18.303     16.327     16.886     68.604      8.611      8.283    -24.573     33.331
2691.6250     -24.513     33.051      7.719     19.209      2.554     74.996     17.569     15.658     15.939     68.986      8.613      8.284    -24.513     33.051
2691.7500     -24.450     32.717      7.726     19.261      2.557     75.340     16.986     15.132     15.272     69.396      8.612      8.283    -24.450     32.717
2691.8750     -24.388     32.290      7.728     19.209      2.556     77.082     16.629     14.801     14.804     69.510      8.611      8.290    -24.388     32.290
2692.0000     -24.332     31.796      7.709     19.077      2.555     79.316     16.577     14.728     14.558     69.361      8.610      8.331    -24.332     31.796
2692.1250     -24.283     31.308      7.694     18.995      2.555     80.398     16.853     14.931     14.692     69.059      8.608      8.403    -24.283     31.308
2692.2500     -24.239     30.915      7.719     19.175      2.559     80.890     17.365     15.335     15.512     68.521      8.611      8.424    -24.239     30.915
2692.3750     -24.203     30.722      7.799     19.638      2.557     79.168     18.068     15.906     17.051     67.965      8.611      8.533    -24.203     30.722
