FORWARD_TEXT_FORMAT_1.0
STDEP =   2365.810
ENDEP =   2704.000
RLEV  =      0.125
CURVENAME =  AC, C1, C2, CNL, DEN, GR, RI, RT, RXO, SP
END
#DEPTH           AC         C1         C2        CNL        DEN         GR         RI         RT        RXO         SP
2579.310     137.935      8.935      8.394     53.120      1.254     21.817     81.133     73.145     18.234    -34.480
2579.435     139.646      9.523      8.486     52.776      1.238     18.172     69.208     63.568     16.375    -34.420
2579.560     138.479      9.755      8.505     52.869      1.228     19.853     66.595     62.056     14.907    -34.368
2579.685     128.792     10.454      8.321     53.510      1.245     24.628     63.472     61.288      8.824    -34.301
2579.810     116.522     10.631      8.426     51.316      1.336     36.558     46.954     47.816      3.308    -34.251
2579.935     102.886      9.746      8.567     45.343      1.550     53.546     31.713     34.075      4.030    -34.217
2580.060      90.551      8.676      8.544     36.846      1.872     74.031     21.700     24.033     12.823    -34.194
2580.185      81.935      8.336      8.351     28.405      2.229     94.961     15.611     17.311     24.045    -34.184
2580.310      77.525      8.300      8.313     23.039      2.487    109.757     12.364     13.311     20.948    -34.194
2580.435      77.126      8.300      8.301     22.041      2.553    118.836     10.212     10.943     12.824    -34.236
2580.560      77.912      8.302      8.297     22.324      2.569    121.998      8.786      9.515      8.806    -34.297
2580.685      78.596      8.303      8.298     22.722      2.574    125.737      7.986      8.705      7.706    -34.375
2580.810      78.735      8.304      8.298     22.691      2.582    128.804      7.635      8.309      8.026    -34.466
2580.935      78.337      8.303      8.293     22.221      2.590    128.535      7.563      8.207      8.535    -34.566
2581.060      77.458      8.300      8.282     21.753      2.597    127.190      7.689      8.327      8.834    -34.672
2581.185      76.698      8.306      8.287     21.808      2.602    127.728      8.072      8.809      9.240    -34.790
2581.310      76.324      8.307      8.283     22.179      2.605    125.952      8.434      9.314      9.972    -34.895
2581.435      76.348      8.310      8.286     22.411      2.603    126.624      8.649      9.649     10.528    -34.997
2581.560      76.683      8.311      8.299     22.223      2.598    125.845      8.685      9.767     10.584    -35.096
2581.685      77.175      8.311      8.315     21.585      2.591    120.330      8.562      9.694     10.212    -35.189
2581.810      77.633      8.329      8.321     20.808      2.584    116.698      8.290      9.460     10.105    -35.281
2581.935      77.356      8.355      8.347     20.483      2.580    117.371      7.934      9.143      9.942    -35.358
2582.060      76.703      8.372      8.360     20.650      2.580    117.774      7.674      8.949      9.805    -35.443
2582.185      75.817      8.377      8.380     21.046      2.581    117.465      7.543      8.896      9.686    -35.522
2582.310      75.001      8.376      8.397     21.453      2.580    115.945      7.540      8.980      9.937    -35.599
2582.435      74.667      8.378      8.402     21.723      2.577    114.196      7.643      9.186     10.928    -35.681
2582.560      75.275      8.372      8.416     21.806      2.577    116.214      7.836      9.499     12.689    -35.754
2582.685      76.612      8.348      8.408     21.738      2.583    119.106      8.049      9.840     12.563    -35.842
2582.810      78.390      8.322      8.371     21.970      2.585    120.491      8.098      9.963     11.858    -35.941
2582.935      80.094      8.312      8.337     22.682      2.584    123.114      7.967      9.838     11.064    -36.064
2583.060      81.368      8.312      8.321     23.774      2.581    125.791      7.661      9.479     10.256    -36.208
2583.185      82.031      8.311      8.319     24.915      2.576    126.921      7.240      8.978      9.449    -36.376
2583.310      82.083      8.311      8.310     25.586      2.565    127.997      6.859      8.535      8.954    -36.582
2583.435      81.170      8.318      8.301     25.247      2.555    122.617      6.540      8.177      9.071    -36.804
2583.560      80.099      8.326      8.309     24.683      2.554    125.306      6.344      7.964      9.092    -37.045
2583.685      79.123      8.334      8.317     24.225      2.560    125.737      6.277      7.896      8.875    -37.294
2583.810      78.311      8.342      8.324     23.785      2.568    123.208      6.333      7.969      8.640    -37.544
2583.935      77.656      8.349      8.336     23.081      2.571    119.443      6.496      8.172      8.636    -37.793
2584.060      77.188      8.362      8.359     21.868      2.564    111.372      6.740      8.487      8.808    -38.027
2584.185      76.806      8.403      8.390     20.351      2.548    108.144      7.151      9.021      9.497    -38.280
2584.310      76.524      8.430      8.415     19.382      2.539    109.381      7.542      9.554     10.292    -38.507
2584.435      76.421      8.473      8.473     19.187      2.542    110.121      7.833      9.967     10.950    -38.725
2584.560      76.407      8.544      8.549     19.615      2.556    110.995      7.955     10.142     11.266    -38.944
2584.685      76.318      8.636      8.621     20.357      2.573    112.071      7.898     10.053     11.033    -39.167
2584.810      76.013      8.728      8.705     21.173      2.582    106.691      7.755      9.843      9.995    -39.389
2584.935      75.509      8.746      8.732     21.597      2.576    105.682      7.699      9.765      9.611    -39.573
2585.060      74.908      8.746      8.742     21.664      2.569    102.037      7.810      9.911     10.123    -39.767
2585.185      74.450      8.742      8.744     21.495      2.562    102.534      8.016     10.189     10.597    -39.951
2585.310      74.158      8.729      8.737     21.146      2.556    105.157      8.240     10.495     10.961    -40.114
2585.435      73.971      8.712      8.721     20.682      2.550    105.924      8.399     10.704     11.311    -40.257
2585.560      73.867      8.717      8.712     20.230      2.548    105.722      8.397     10.659     11.210    -40.390
2585.685      73.804      8.738      8.713     19.919      2.553    102.293      8.294     10.476     10.696    -40.536
2585.810      73.753      8.745      8.717     19.727      2.562    104.027      8.213     10.324     10.462    -40.700
2585.935      73.588      8.757      8.725     19.661      2.570    106.852      8.183     10.237     10.490    -40.886
2586.060      73.350      8.776      8.733     19.694      2.575    110.914      8.246     10.276     10.731    -41.106
2586.185      73.100      8.802      8.751     19.750      2.571    114.533      8.424     10.473     11.050    -41.365
2586.310      72.767      8.849      8.806     19.694      2.557    108.144      8.691     10.782     11.182    -41.650
2586.435      72.645      8.900      8.892     19.548      2.536    104.445      8.971     11.114     11.398    -41.964
2586.560      72.637      8.927      8.934     19.600      2.520    101.015      9.201     11.372     12.268    -42.270
2586.685      72.737      8.945      8.959     19.939      2.514     99.670      9.339     11.508     12.875    -42.575
2586.810      72.892      8.955      8.974     20.426      2.517    100.476      9.364     11.507     12.717    -42.869
2586.935      73.024      8.956      8.977     20.813      2.524    101.754      9.281     11.385     11.899    -43.138
2587.060      73.058      8.953      8.974     20.856      2.531    100.073      9.127     11.189     11.341    -43.395
2587.185      72.680      8.952      8.978     20.700      2.535    101.082      8.956     10.985     11.296    -43.627
2587.310      71.576      8.933      8.976     20.541      2.539     99.992      8.883     10.897     11.442    -43.841
2587.435      69.781      8.912      8.965     19.996      2.546     98.741      9.046     11.089     11.523    -44.034
2587.560      67.500      8.872      8.897     18.761      2.558     95.446      9.534     11.678     11.630    -44.209
2587.685      65.142      8.815      8.772     16.787      2.576     89.044     10.404     12.771     12.580    -44.371
2587.810      63.350      8.807      8.744     14.444      2.600     83.933     11.707     14.495     16.298    -44.505
2587.935      62.465      8.813      8.744     12.802      2.619     83.932     13.584     16.958     29.460    -44.608
2588.060      62.343      8.830      8.752     12.123      2.624     85.815     15.783     19.711     38.549    -44.702
2588.185      62.904      8.875      8.824     12.121      2.618     85.950     17.914     22.337     40.897    -44.785
2588.310      64.028      8.929      8.915     12.636      2.608     83.072     19.160     23.809     37.776    -44.858
2588.435      65.569      8.972      8.963     13.614      2.596     79.063     18.866     23.312     32.781    -44.929
